DatetimeBegin UTC+01;date_beg_UTC_00;Concentration;AirQualityStationEoICode;AirPollutant;AveragingTime;;;DatetimeEnd
19.04.2022 20:00;19.04.2022 19:00;27.60;PL0012A;PM10;hour;;;2022-04-19 21:00:00 +01:00
19.04.2022 21:00;19.04.2022 20:00;29.72;PL0012A;PM10;hour;;;2022-04-19 22:00:00 +01:00
19.04.2022 22:00;19.04.2022 21:00;36.02;PL0012A;PM10;hour;;;2022-04-19 23:00:00 +01:00
19.04.2022 23:00;19.04.2022 22:00;38.98;PL0012A;PM10;hour;;;2022-04-20 00:00:00 +01:00
20.04.2022 00:00;19.04.2022 23:00;36.26;PL0012A;PM10;hour;;;2022-04-20 01:00:00 +01:00
20.04.2022 01:00;20.04.2022 00:00;37.60;PL0012A;PM10;hour;;;2022-04-20 02:00:00 +01:00
20.04.2022 02:00;20.04.2022 01:00;44.41;PL0012A;PM10;hour;;;2022-04-20 03:00:00 +01:00
20.04.2022 03:00;20.04.2022 02:00;44.08;PL0012A;PM10;hour;;;2022-04-20 04:00:00 +01:00
20.04.2022 04:00;20.04.2022 03:00;53.77;PL0012A;PM10;hour;;;2022-04-20 05:00:00 +01:00
20.04.2022 05:00;20.04.2022 04:00;63.84;PL0012A;PM10;hour;;;2022-04-20 06:00:00 +01:00
20.04.2022 06:00;20.04.2022 05:00;82.12;PL0012A;PM10;hour;;;2022-04-20 07:00:00 +01:00
20.04.2022 07:00;20.04.2022 06:00;85.56;PL0012A;PM10;hour;;;2022-04-20 08:00:00 +01:00
20.04.2022 08:00;20.04.2022 07:00;74.71;PL0012A;PM10;hour;;;2022-04-20 09:00:00 +01:00
20.04.2022 09:00;20.04.2022 08:00;62.72;PL0012A;PM10;hour;;;2022-04-20 10:00:00 +01:00
20.04.2022 10:00;20.04.2022 09:00;47.71;PL0012A;PM10;hour;;;2022-04-20 11:00:00 +01:00
20.04.2022 11:00;20.04.2022 10:00;40.22;PL0012A;PM10;hour;;;2022-04-20 12:00:00 +01:00
20.04.2022 12:00;20.04.2022 11:00;33.96;PL0012A;PM10;hour;;;2022-04-20 13:00:00 +01:00
20.04.2022 13:00;20.04.2022 12:00;34.76;PL0012A;PM10;hour;;;2022-04-20 14:00:00 +01:00
20.04.2022 14:00;20.04.2022 13:00;33.09;PL0012A;PM10;hour;;;2022-04-20 15:00:00 +01:00
20.04.2022 15:00;20.04.2022 14:00;34.65;PL0012A;PM10;hour;;;2022-04-20 16:00:00 +01:00
20.04.2022 16:00;20.04.2022 15:00;33.18;PL0012A;PM10;hour;;;2022-04-20 17:00:00 +01:00
20.04.2022 17:00;20.04.2022 16:00;35.34;PL0012A;PM10;hour;;;2022-04-20 18:00:00 +01:00
20.04.2022 18:00;20.04.2022 17:00;30.97;PL0012A;PM10;hour;;;2022-04-20 19:00:00 +01:00
20.04.2022 19:00;20.04.2022 18:00;36.96;PL0012A;PM10;hour;;;2022-04-20 20:00:00 +01:00
20.04.2022 20:00;20.04.2022 19:00;39.85;PL0012A;PM10;hour;;;2022-04-20 21:00:00 +01:00
20.04.2022 21:00;20.04.2022 20:00;45.63;PL0012A;PM10;hour;;;2022-04-20 22:00:00 +01:00
20.04.2022 22:00;20.04.2022 21:00;49.93;PL0012A;PM10;hour;;;2022-04-20 23:00:00 +01:00
20.04.2022 23:00;20.04.2022 22:00;52.21;PL0012A;PM10;hour;;;2022-04-21 00:00:00 +01:00
21.04.2022 00:00;20.04.2022 23:00;56.50;PL0012A;PM10;hour;;;2022-04-21 01:00:00 +01:00
21.04.2022 01:00;21.04.2022 00:00;59.89;PL0012A;PM10;hour;;;2022-04-21 02:00:00 +01:00
21.04.2022 02:00;21.04.2022 01:00;62.23;PL0012A;PM10;hour;;;2022-04-21 03:00:00 +01:00
21.04.2022 03:00;21.04.2022 02:00;67.43;PL0012A;PM10;hour;;;2022-04-21 04:00:00 +01:00
21.04.2022 04:00;21.04.2022 03:00;72.58;PL0012A;PM10;hour;;;2022-04-21 05:00:00 +01:00
21.04.2022 05:00;21.04.2022 04:00;75.62;PL0012A;PM10;hour;;;2022-04-21 06:00:00 +01:00
21.04.2022 06:00;21.04.2022 05:00;90.72;PL0012A;PM10;hour;;;2022-04-21 07:00:00 +01:00
21.04.2022 07:00;21.04.2022 06:00;76.25;PL0012A;PM10;hour;;;2022-04-21 08:00:00 +01:00
21.04.2022 08:00;21.04.2022 07:00;60.92;PL0012A;PM10;hour;;;2022-04-21 09:00:00 +01:00
21.04.2022 09:00;21.04.2022 08:00;41.24;PL0012A;PM10;hour;;;2022-04-21 10:00:00 +01:00
21.04.2022 10:00;21.04.2022 09:00;34.15;PL0012A;PM10;hour;;;2022-04-21 11:00:00 +01:00
21.04.2022 11:00;21.04.2022 10:00;29.61;PL0012A;PM10;hour;;;2022-04-21 12:00:00 +01:00
21.04.2022 12:00;21.04.2022 11:00;24.45;PL0012A;PM10;hour;;;2022-04-21 13:00:00 +01:00
21.04.2022 13:00;21.04.2022 12:00;25.97;PL0012A;PM10;hour;;;2022-04-21 14:00:00 +01:00
21.04.2022 14:00;21.04.2022 13:00;38.99;PL0012A;PM10;hour;;;2022-04-21 15:00:00 +01:00
21.04.2022 15:00;21.04.2022 14:00;45.56;PL0012A;PM10;hour;;;2022-04-21 16:00:00 +01:00
21.04.2022 16:00;21.04.2022 15:00;37.08;PL0012A;PM10;hour;;;2022-04-21 17:00:00 +01:00
21.04.2022 17:00;21.04.2022 16:00;30.30;PL0012A;PM10;hour;;;2022-04-21 18:00:00 +01:00
21.04.2022 18:00;21.04.2022 17:00;31.18;PL0012A;PM10;hour;;;2022-04-21 19:00:00 +01:00
21.04.2022 19:00;21.04.2022 18:00;33.59;PL0012A;PM10;hour;;;2022-04-21 20:00:00 +01:00
21.04.2022 20:00;21.04.2022 19:00;40.99;PL0012A;PM10;hour;;;2022-04-21 21:00:00 +01:00
21.04.2022 21:00;21.04.2022 20:00;50.36;PL0012A;PM10;hour;;;2022-04-21 22:00:00 +01:00
21.04.2022 22:00;21.04.2022 21:00;50.35;PL0012A;PM10;hour;;;2022-04-21 23:00:00 +01:00
21.04.2022 23:00;21.04.2022 22:00;46.82;PL0012A;PM10;hour;;;2022-04-22 00:00:00 +01:00
23.04.2022 00:00;22.04.2022 23:00;49.92;PL0012A;PM10;hour;;;2022-04-23 01:00:00 +01:00
23.04.2022 01:00;23.04.2022 00:00;49.08;PL0012A;PM10;hour;;;2022-04-23 02:00:00 +01:00
23.04.2022 02:00;23.04.2022 01:00;24.26;PL0012A;PM10;hour;;;2022-04-23 03:00:00 +01:00
23.04.2022 03:00;23.04.2022 02:00;20.88;PL0012A;PM10;hour;;;2022-04-23 04:00:00 +01:00
23.04.2022 04:00;23.04.2022 03:00;27.37;PL0012A;PM10;hour;;;2022-04-23 05:00:00 +01:00
23.04.2022 05:00;23.04.2022 04:00;38.45;PL0012A;PM10;hour;;;2022-04-23 06:00:00 +01:00
23.04.2022 06:00;23.04.2022 05:00;35.10;PL0012A;PM10;hour;;;2022-04-23 07:00:00 +01:00
23.04.2022 07:00;23.04.2022 06:00;31.67;PL0012A;PM10;hour;;;2022-04-23 08:00:00 +01:00
23.04.2022 08:00;23.04.2022 07:00;24.20;PL0012A;PM10;hour;;;2022-04-23 09:00:00 +01:00
23.04.2022 09:00;23.04.2022 08:00;17.40;PL0012A;PM10;hour;;;2022-04-23 10:00:00 +01:00
23.04.2022 10:00;23.04.2022 09:00;17.61;PL0012A;PM10;hour;;;2022-04-23 11:00:00 +01:00
23.04.2022 11:00;23.04.2022 10:00;17.61;PL0012A;PM10;hour;;;2022-04-23 12:00:00 +01:00
23.04.2022 12:00;23.04.2022 11:00;18.13;PL0012A;PM10;hour;;;2022-04-23 13:00:00 +01:00
23.04.2022 13:00;23.04.2022 12:00;18.98;PL0012A;PM10;hour;;;2022-04-23 14:00:00 +01:00
23.04.2022 14:00;23.04.2022 13:00;22.48;PL0012A;PM10;hour;;;2022-04-23 15:00:00 +01:00
23.04.2022 15:00;23.04.2022 14:00;21.18;PL0012A;PM10;hour;;;2022-04-23 16:00:00 +01:00
23.04.2022 16:00;23.04.2022 15:00;19.44;PL0012A;PM10;hour;;;2022-04-23 17:00:00 +01:00
23.04.2022 17:00;23.04.2022 16:00;20.34;PL0012A;PM10;hour;;;2022-04-23 18:00:00 +01:00
23.04.2022 18:00;23.04.2022 17:00;24.79;PL0012A;PM10;hour;;;2022-04-23 19:00:00 +01:00
23.04.2022 19:00;23.04.2022 18:00;33.08;PL0012A;PM10;hour;;;2022-04-23 20:00:00 +01:00
23.04.2022 20:00;23.04.2022 19:00;57.44;PL0012A;PM10;hour;;;2022-04-23 21:00:00 +01:00
23.04.2022 21:00;23.04.2022 20:00;65.62;PL0012A;PM10;hour;;;2022-04-23 22:00:00 +01:00
23.04.2022 22:00;23.04.2022 21:00;60.22;PL0012A;PM10;hour;;;2022-04-23 23:00:00 +01:00
23.04.2022 23:00;23.04.2022 22:00;60.87;PL0012A;PM10;hour;;;2022-04-24 00:00:00 +01:00
24.04.2022 00:00;23.04.2022 23:00;56.96;PL0012A;PM10;hour;;;2022-04-24 01:00:00 +01:00
24.04.2022 01:00;24.04.2022 00:00;53.88;PL0012A;PM10;hour;;;2022-04-24 02:00:00 +01:00
24.04.2022 02:00;24.04.2022 01:00;59.47;PL0012A;PM10;hour;;;2022-04-24 03:00:00 +01:00
24.04.2022 03:00;24.04.2022 02:00;61.32;PL0012A;PM10;hour;;;2022-04-24 04:00:00 +01:00
24.04.2022 04:00;24.04.2022 03:00;69.81;PL0012A;PM10;hour;;;2022-04-24 05:00:00 +01:00
24.04.2022 05:00;24.04.2022 04:00;59.82;PL0012A;PM10;hour;;;2022-04-24 06:00:00 +01:00
24.04.2022 06:00;24.04.2022 05:00;55.34;PL0012A;PM10;hour;;;2022-04-24 07:00:00 +01:00
24.04.2022 07:00;24.04.2022 06:00;64.03;PL0012A;PM10;hour;;;2022-04-24 08:00:00 +01:00
24.04.2022 08:00;24.04.2022 07:00;54.76;PL0012A;PM10;hour;;;2022-04-24 09:00:00 +01:00
24.04.2022 09:00;24.04.2022 08:00;55.44;PL0012A;PM10;hour;;;2022-04-24 10:00:00 +01:00
24.04.2022 10:00;24.04.2022 09:00;42.10;PL0012A;PM10;hour;;;2022-04-24 11:00:00 +01:00
24.04.2022 11:00;24.04.2022 10:00;35.82;PL0012A;PM10;hour;;;2022-04-24 12:00:00 +01:00
24.04.2022 12:00;24.04.2022 11:00;21.49;PL0012A;PM10;hour;;;2022-04-24 13:00:00 +01:00
24.04.2022 13:00;24.04.2022 12:00;19.99;PL0012A;PM10;hour;;;2022-04-24 14:00:00 +01:00
24.04.2022 14:00;24.04.2022 13:00;19.05;PL0012A;PM10;hour;;;2022-04-24 15:00:00 +01:00
24.04.2022 15:00;24.04.2022 14:00;15.27;PL0012A;PM10;hour;;;2022-04-24 16:00:00 +01:00
24.04.2022 16:00;24.04.2022 15:00;16.62;PL0012A;PM10;hour;;;2022-04-24 17:00:00 +01:00
24.04.2022 17:00;24.04.2022 16:00;18.16;PL0012A;PM10;hour;;;2022-04-24 18:00:00 +01:00
24.04.2022 18:00;24.04.2022 17:00;16.82;PL0012A;PM10;hour;;;2022-04-24 19:00:00 +01:00
24.04.2022 19:00;24.04.2022 18:00;9.77;PL0012A;PM10;hour;;;2022-04-24 20:00:00 +01:00
24.04.2022 20:00;24.04.2022 19:00;12.35;PL0012A;PM10;hour;;;2022-04-24 21:00:00 +01:00
24.04.2022 21:00;24.04.2022 20:00;12.44;PL0012A;PM10;hour;;;2022-04-24 22:00:00 +01:00
24.04.2022 22:00;24.04.2022 21:00;16.11;PL0012A;PM10;hour;;;2022-04-24 23:00:00 +01:00
24.04.2022 23:00;24.04.2022 22:00;15.00;PL0012A;PM10;hour;;;2022-04-25 00:00:00 +01:00
25.04.2022 00:00;24.04.2022 23:00;13.26;PL0012A;PM10;hour;;;2022-04-25 01:00:00 +01:00
25.04.2022 01:00;25.04.2022 00:00;11.64;PL0012A;PM10;hour;;;2022-04-25 02:00:00 +01:00
25.04.2022 02:00;25.04.2022 01:00;13.42;PL0012A;PM10;hour;;;2022-04-25 03:00:00 +01:00
25.04.2022 03:00;25.04.2022 02:00;10.79;PL0012A;PM10;hour;;;2022-04-25 04:00:00 +01:00
25.04.2022 04:00;25.04.2022 03:00;16.86;PL0012A;PM10;hour;;;2022-04-25 05:00:00 +01:00
25.04.2022 05:00;25.04.2022 04:00;38.36;PL0012A;PM10;hour;;;2022-04-25 06:00:00 +01:00
25.04.2022 06:00;25.04.2022 05:00;25.20;PL0012A;PM10;hour;;;2022-04-25 07:00:00 +01:00
25.04.2022 07:00;25.04.2022 06:00;25.94;PL0012A;PM10;hour;;;2022-04-25 08:00:00 +01:00
25.04.2022 08:00;25.04.2022 07:00;18.30;PL0012A;PM10;hour;;;2022-04-25 09:00:00 +01:00
25.04.2022 09:00;25.04.2022 08:00;23.57;PL0012A;PM10;hour;;;2022-04-25 10:00:00 +01:00
25.04.2022 10:00;25.04.2022 09:00;20.76;PL0012A;PM10;hour;;;2022-04-25 11:00:00 +01:00
25.04.2022 11:00;25.04.2022 10:00;16.40;PL0012A;PM10;hour;;;2022-04-25 12:00:00 +01:00
25.04.2022 12:00;25.04.2022 11:00;27.96;PL0012A;PM10;hour;;;2022-04-25 13:00:00 +01:00
25.04.2022 13:00;25.04.2022 12:00;26.25;PL0012A;PM10;hour;;;2022-04-25 14:00:00 +01:00
25.04.2022 14:00;25.04.2022 13:00;23.49;PL0012A;PM10;hour;;;2022-04-25 15:00:00 +01:00
25.04.2022 15:00;25.04.2022 14:00;15.60;PL0012A;PM10;hour;;;2022-04-25 16:00:00 +01:00
25.04.2022 16:00;25.04.2022 15:00;14.83;PL0012A;PM10;hour;;;2022-04-25 17:00:00 +01:00
25.04.2022 17:00;25.04.2022 16:00;26.86;PL0012A;PM10;hour;;;2022-04-25 18:00:00 +01:00
25.04.2022 18:00;25.04.2022 17:00;40.62;PL0012A;PM10;hour;;;2022-04-25 19:00:00 +01:00
25.04.2022 19:00;25.04.2022 18:00;37.29;PL0012A;PM10;hour;;;2022-04-25 20:00:00 +01:00
25.04.2022 20:00;25.04.2022 19:00;22.87;PL0012A;PM10;hour;;;2022-04-25 21:00:00 +01:00
25.04.2022 21:00;25.04.2022 20:00;19.30;PL0012A;PM10;hour;;;2022-04-25 22:00:00 +01:00
25.04.2022 22:00;25.04.2022 21:00;18.94;PL0012A;PM10;hour;;;2022-04-25 23:00:00 +01:00
25.04.2022 23:00;25.04.2022 22:00;18.33;PL0012A;PM10;hour;;;2022-04-26 00:00:00 +01:00
27.04.2022 00:00;26.04.2022 23:00;39.84;PL0012A;PM10;hour;;;2022-04-27 01:00:00 +01:00
27.04.2022 01:00;27.04.2022 00:00;38.35;PL0012A;PM10;hour;;;2022-04-27 02:00:00 +01:00
27.04.2022 02:00;27.04.2022 01:00;41.83;PL0012A;PM10;hour;;;2022-04-27 03:00:00 +01:00
27.04.2022 03:00;27.04.2022 02:00;42.61;PL0012A;PM10;hour;;;2022-04-27 04:00:00 +01:00
27.04.2022 04:00;27.04.2022 03:00;41.29;PL0012A;PM10;hour;;;2022-04-27 05:00:00 +01:00
27.04.2022 05:00;27.04.2022 04:00;42.12;PL0012A;PM10;hour;;;2022-04-27 06:00:00 +01:00
27.04.2022 06:00;27.04.2022 05:00;42.35;PL0012A;PM10;hour;;;2022-04-27 07:00:00 +01:00
27.04.2022 07:00;27.04.2022 06:00;57.83;PL0012A;PM10;hour;;;2022-04-27 08:00:00 +01:00
27.04.2022 08:00;27.04.2022 07:00;52.55;PL0012A;PM10;hour;;;2022-04-27 09:00:00 +01:00
27.04.2022 09:00;27.04.2022 08:00;52.84;PL0012A;PM10;hour;;;2022-04-27 10:00:00 +01:00
27.04.2022 10:00;27.04.2022 09:00;35.35;PL0012A;PM10;hour;;;2022-04-27 11:00:00 +01:00
27.04.2022 11:00;27.04.2022 10:00;36.24;PL0012A;PM10;hour;;;2022-04-27 12:00:00 +01:00
27.04.2022 12:00;27.04.2022 11:00;37.50;PL0012A;PM10;hour;;;2022-04-27 13:00:00 +01:00
27.04.2022 13:00;27.04.2022 12:00;34.18;PL0012A;PM10;hour;;;2022-04-27 14:00:00 +01:00
27.04.2022 14:00;27.04.2022 13:00;34.28;PL0012A;PM10;hour;;;2022-04-27 15:00:00 +01:00
27.04.2022 15:00;27.04.2022 14:00;37.90;PL0012A;PM10;hour;;;2022-04-27 16:00:00 +01:00
27.04.2022 16:00;27.04.2022 15:00;32.69;PL0012A;PM10;hour;;;2022-04-27 17:00:00 +01:00
27.04.2022 17:00;27.04.2022 16:00;36.22;PL0012A;PM10;hour;;;2022-04-27 18:00:00 +01:00
27.04.2022 18:00;27.04.2022 17:00;36.46;PL0012A;PM10;hour;;;2022-04-27 19:00:00 +01:00
27.04.2022 19:00;27.04.2022 18:00;35.11;PL0012A;PM10;hour;;;2022-04-27 20:00:00 +01:00
27.04.2022 20:00;27.04.2022 19:00;39.03;PL0012A;PM10;hour;;;2022-04-27 21:00:00 +01:00
27.04.2022 21:00;27.04.2022 20:00;42.33;PL0012A;PM10;hour;;;2022-04-27 22:00:00 +01:00
27.04.2022 22:00;27.04.2022 21:00;52.10;PL0012A;PM10;hour;;;2022-04-27 23:00:00 +01:00
27.04.2022 23:00;27.04.2022 22:00;50.25;PL0012A;PM10;hour;;;2022-04-28 00:00:00 +01:00
28.04.2022 00:00;27.04.2022 23:00;59.14;PL0012A;PM10;hour;;;2022-04-28 01:00:00 +01:00
28.04.2022 01:00;28.04.2022 00:00;49.22;PL0012A;PM10;hour;;;2022-04-28 02:00:00 +01:00
28.04.2022 02:00;28.04.2022 01:00;48.58;PL0012A;PM10;hour;;;2022-04-28 03:00:00 +01:00
28.04.2022 03:00;28.04.2022 02:00;61.94;PL0012A;PM10;hour;;;2022-04-28 04:00:00 +01:00
28.04.2022 04:00;28.04.2022 03:00;63.63;PL0012A;PM10;hour;;;2022-04-28 05:00:00 +01:00
28.04.2022 05:00;28.04.2022 04:00;68.28;PL0012A;PM10;hour;;;2022-04-28 06:00:00 +01:00
28.04.2022 06:00;28.04.2022 05:00;68.43;PL0012A;PM10;hour;;;2022-04-28 07:00:00 +01:00
28.04.2022 07:00;28.04.2022 06:00;64.41;PL0012A;PM10;hour;;;2022-04-28 08:00:00 +01:00
28.04.2022 08:00;28.04.2022 07:00;45.43;PL0012A;PM10;hour;;;2022-04-28 09:00:00 +01:00
28.04.2022 09:00;28.04.2022 08:00;31.26;PL0012A;PM10;hour;;;2022-04-28 10:00:00 +01:00
28.04.2022 10:00;28.04.2022 09:00;23.92;PL0012A;PM10;hour;;;2022-04-28 11:00:00 +01:00
28.04.2022 11:00;28.04.2022 10:00;21.47;PL0012A;PM10;hour;;;2022-04-28 12:00:00 +01:00
28.04.2022 12:00;28.04.2022 11:00;19.36;PL0012A;PM10;hour;;;2022-04-28 13:00:00 +01:00
28.04.2022 13:00;28.04.2022 12:00;19.74;PL0012A;PM10;hour;;;2022-04-28 14:00:00 +01:00
28.04.2022 14:00;28.04.2022 13:00;20.66;PL0012A;PM10;hour;;;2022-04-28 15:00:00 +01:00
28.04.2022 15:00;28.04.2022 14:00;21.22;PL0012A;PM10;hour;;;2022-04-28 16:00:00 +01:00
28.04.2022 16:00;28.04.2022 15:00;20.67;PL0012A;PM10;hour;;;2022-04-28 17:00:00 +01:00
28.04.2022 17:00;28.04.2022 16:00;28.98;PL0012A;PM10;hour;;;2022-04-28 18:00:00 +01:00
28.04.2022 18:00;28.04.2022 17:00;28.67;PL0012A;PM10;hour;;;2022-04-28 19:00:00 +01:00
28.04.2022 19:00;28.04.2022 18:00;39.81;PL0012A;PM10;hour;;;2022-04-28 20:00:00 +01:00
28.04.2022 20:00;28.04.2022 19:00;68.61;PL0012A;PM10;hour;;;2022-04-28 21:00:00 +01:00
28.04.2022 21:00;28.04.2022 20:00;48.12;PL0012A;PM10;hour;;;2022-04-28 22:00:00 +01:00
28.04.2022 22:00;28.04.2022 21:00;53.18;PL0012A;PM10;hour;;;2022-04-28 23:00:00 +01:00
28.04.2022 23:00;28.04.2022 22:00;46.95;PL0012A;PM10;hour;;;2022-04-29 00:00:00 +01:00
29.04.2022 00:00;28.04.2022 23:00;48.80;PL0012A;PM10;hour;;;2022-04-29 01:00:00 +01:00
29.04.2022 01:00;29.04.2022 00:00;48.02;PL0012A;PM10;hour;;;2022-04-29 02:00:00 +01:00
29.04.2022 02:00;29.04.2022 01:00;43.94;PL0012A;PM10;hour;;;2022-04-29 03:00:00 +01:00
29.04.2022 03:00;29.04.2022 02:00;47.16;PL0012A;PM10;hour;;;2022-04-29 04:00:00 +01:00
29.04.2022 04:00;29.04.2022 03:00;58.55;PL0012A;PM10;hour;;;2022-04-29 05:00:00 +01:00
29.04.2022 05:00;29.04.2022 04:00;65.26;PL0012A;PM10;hour;;;2022-04-29 06:00:00 +01:00
29.04.2022 06:00;29.04.2022 05:00;64.41;PL0012A;PM10;hour;;;2022-04-29 07:00:00 +01:00
29.04.2022 07:00;29.04.2022 06:00;60.79;PL0012A;PM10;hour;;;2022-04-29 08:00:00 +01:00
29.04.2022 08:00;29.04.2022 07:00;60.45;PL0012A;PM10;hour;;;2022-04-29 09:00:00 +01:00
29.04.2022 09:00;29.04.2022 08:00;50.89;PL0012A;PM10;hour;;;2022-04-29 10:00:00 +01:00
29.04.2022 10:00;29.04.2022 09:00;36.25;PL0012A;PM10;hour;;;2022-04-29 11:00:00 +01:00
29.04.2022 11:00;29.04.2022 10:00;36.66;PL0012A;PM10;hour;;;2022-04-29 12:00:00 +01:00
29.04.2022 12:00;29.04.2022 11:00;34.44;PL0012A;PM10;hour;;;2022-04-29 13:00:00 +01:00
29.04.2022 13:00;29.04.2022 12:00;24.27;PL0012A;PM10;hour;;;2022-04-29 14:00:00 +01:00
29.04.2022 14:00;29.04.2022 13:00;23.64;PL0012A;PM10;hour;;;2022-04-29 15:00:00 +01:00
29.04.2022 15:00;29.04.2022 14:00;23.76;PL0012A;PM10;hour;;;2022-04-29 16:00:00 +01:00
29.04.2022 16:00;29.04.2022 15:00;24.61;PL0012A;PM10;hour;;;2022-04-29 17:00:00 +01:00
29.04.2022 17:00;29.04.2022 16:00;27.07;PL0012A;PM10;hour;;;2022-04-29 18:00:00 +01:00
29.04.2022 18:00;29.04.2022 17:00;28.62;PL0012A;PM10;hour;;;2022-04-29 19:00:00 +01:00
29.04.2022 19:00;29.04.2022 18:00;31.27;PL0012A;PM10;hour;;;2022-04-29 20:00:00 +01:00
29.04.2022 20:00;29.04.2022 19:00;46.63;PL0012A;PM10;hour;;;2022-04-29 21:00:00 +01:00
29.04.2022 21:00;29.04.2022 20:00;40.81;PL0012A;PM10;hour;;;2022-04-29 22:00:00 +01:00
29.04.2022 23:00;29.04.2022 22:00;41.79;PL0012A;PM10;hour;;;2022-04-30 00:00:00 +01:00
30.04.2022 00:00;29.04.2022 23:00;49.29;PL0012A;PM10;hour;;;2022-04-30 01:00:00 +01:00
30.04.2022 01:00;30.04.2022 00:00;42.28;PL0012A;PM10;hour;;;2022-04-30 02:00:00 +01:00
30.04.2022 02:00;30.04.2022 01:00;45.45;PL0012A;PM10;hour;;;2022-04-30 03:00:00 +01:00
30.04.2022 03:00;30.04.2022 02:00;43.40;PL0012A;PM10;hour;;;2022-04-30 04:00:00 +01:00
30.04.2022 04:00;30.04.2022 03:00;49.93;PL0012A;PM10;hour;;;2022-04-30 05:00:00 +01:00
30.04.2022 05:00;30.04.2022 04:00;53.29;PL0012A;PM10;hour;;;2022-04-30 06:00:00 +01:00
30.04.2022 06:00;30.04.2022 05:00;56.78;PL0012A;PM10;hour;;;2022-04-30 07:00:00 +01:00
30.04.2022 07:00;30.04.2022 06:00;55.10;PL0012A;PM10;hour;;;2022-04-30 08:00:00 +01:00
30.04.2022 08:00;30.04.2022 07:00;45.00;PL0012A;PM10;hour;;;2022-04-30 09:00:00 +01:00
30.04.2022 09:00;30.04.2022 08:00;30.50;PL0012A;PM10;hour;;;2022-04-30 10:00:00 +01:00
30.04.2022 10:00;30.04.2022 09:00;24.36;PL0012A;PM10;hour;;;2022-04-30 11:00:00 +01:00
30.04.2022 11:00;30.04.2022 10:00;21.76;PL0012A;PM10;hour;;;2022-04-30 12:00:00 +01:00
30.04.2022 12:00;30.04.2022 11:00;23.89;PL0012A;PM10;hour;;;2022-04-30 13:00:00 +01:00
30.04.2022 13:00;30.04.2022 12:00;23.04;PL0012A;PM10;hour;;;2022-04-30 14:00:00 +01:00
30.04.2022 14:00;30.04.2022 13:00;25.47;PL0012A;PM10;hour;;;2022-04-30 15:00:00 +01:00
30.04.2022 15:00;30.04.2022 14:00;26.28;PL0012A;PM10;hour;;;2022-04-30 16:00:00 +01:00
30.04.2022 16:00;30.04.2022 15:00;23.94;PL0012A;PM10;hour;;;2022-04-30 17:00:00 +01:00
30.04.2022 17:00;30.04.2022 16:00;25.15;PL0012A;PM10;hour;;;2022-04-30 18:00:00 +01:00
30.04.2022 18:00;30.04.2022 17:00;26.71;PL0012A;PM10;hour;;;2022-04-30 19:00:00 +01:00
30.04.2022 19:00;30.04.2022 18:00;36.90;PL0012A;PM10;hour;;;2022-04-30 20:00:00 +01:00
30.04.2022 20:00;30.04.2022 19:00;54.45;PL0012A;PM10;hour;;;2022-04-30 21:00:00 +01:00
30.04.2022 21:00;30.04.2022 20:00;68.31;PL0012A;PM10;hour;;;2022-04-30 22:00:00 +01:00
30.04.2022 22:00;30.04.2022 21:00;60.94;PL0012A;PM10;hour;;;2022-04-30 23:00:00 +01:00
30.04.2022 23:00;30.04.2022 22:00;55.99;PL0012A;PM10;hour;;;2022-05-01 00:00:00 +01:00
01.05.2022 00:00;30.04.2022 23:00;48.54;PL0012A;PM10;hour;;;2022-05-01 01:00:00 +01:00
01.05.2022 01:00;01.05.2022 00:00;50.41;PL0012A;PM10;hour;;;2022-05-01 02:00:00 +01:00
01.05.2022 02:00;01.05.2022 01:00;54.63;PL0012A;PM10;hour;;;2022-05-01 03:00:00 +01:00
01.05.2022 03:00;01.05.2022 02:00;58.11;PL0012A;PM10;hour;;;2022-05-01 04:00:00 +01:00
01.05.2022 04:00;01.05.2022 03:00;54.22;PL0012A;PM10;hour;;;2022-05-01 05:00:00 +01:00
01.05.2022 05:00;01.05.2022 04:00;52.66;PL0012A;PM10;hour;;;2022-05-01 06:00:00 +01:00
01.05.2022 06:00;01.05.2022 05:00;47.92;PL0012A;PM10;hour;;;2022-05-01 07:00:00 +01:00
01.05.2022 07:00;01.05.2022 06:00;49.34;PL0012A;PM10;hour;;;2022-05-01 08:00:00 +01:00
01.05.2022 08:00;01.05.2022 07:00;50.75;PL0012A;PM10;hour;;;2022-05-01 09:00:00 +01:00
01.05.2022 09:00;01.05.2022 08:00;49.90;PL0012A;PM10;hour;;;2022-05-01 10:00:00 +01:00
01.05.2022 10:00;01.05.2022 09:00;34.55;PL0012A;PM10;hour;;;2022-05-01 11:00:00 +01:00
01.05.2022 11:00;01.05.2022 10:00;25.68;PL0012A;PM10;hour;;;2022-05-01 12:00:00 +01:00
01.05.2022 12:00;01.05.2022 11:00;22.41;PL0012A;PM10;hour;;;2022-05-01 13:00:00 +01:00
01.05.2022 13:00;01.05.2022 12:00;23.65;PL0012A;PM10;hour;;;2022-05-01 14:00:00 +01:00
01.05.2022 14:00;01.05.2022 13:00;25.22;PL0012A;PM10;hour;;;2022-05-01 15:00:00 +01:00
01.05.2022 15:00;01.05.2022 14:00;26.40;PL0012A;PM10;hour;;;2022-05-01 16:00:00 +01:00
01.05.2022 16:00;01.05.2022 15:00;30.30;PL0012A;PM10;hour;;;2022-05-01 17:00:00 +01:00
